platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_type,final_category
YouTube,tiger pet,Big Cat,T2MVMDuKMU0,Bro Controls Tigers ☠️ 🐅 #edit #viral #tiger #lion #pet #animals #animalshorts,,UgwM457AvW7nxQbtd414AaABAg,"No one controls a tiger, the amount of respect you have to show is what not gets you hurt. Trust me.",2026-02-16T15:11:01Z,https://www.youtube.com/watch?v=T2MVMDuKMU0,US,Maine,no one controls a tiger the amount of respect you have to show is what not gets you hurt trust me,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,T2MVMDuKMU0,Bro Controls Tigers ☠️ 🐅 #edit #viral #tiger #lion #pet #animals #animalshorts,,UgxMQWhOpn9ALodAOPh4AaABAg,Big cats or animals in general are mostly afraid of small things like house cats and small dogs because of they move so fast it's so unexpected,2026-02-22T00:26:17Z,https://www.youtube.com/watch?v=T2MVMDuKMU0,US,Indiana,big cats or animals in general are mostly afraid of small things like house cats and small dogs because of they move so fast it's so unexpected,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,8D2OE2TjjWk,Comment your thoughts 💭  #fyp #tiger #tiktok #explore #shorts,,UgxE6jlflw7EzGkHgjh4AaABAg,"my ragdoll does this, and I can confirm that after only 5 to 10 minutes playing with him I'm out, you may think a 20 pounds cat is not gonna mess you up but they do, the more you play the more they get stimulated and their hyper activity kicks in, you end up with a zebra arm (too many cuts)
I can't picture myself doing that with any wild cat they require dominance to make them stop playing when they start hurting you. I can dominate my cat, not a fucking tiger. That guy is a very humble beast himself",2026-02-10T05:56:48Z,https://www.youtube.com/watch?v=8D2OE2TjjWk,US,Indiana,my ragdoll does this and i can confirm that after only 5 to 10 minutes playing with him i'm out you may think a 20 pounds cat is not gonna mess you up but they do the more you play the more they get stimulated and their hyper activity kicks in you end up with a zebra arm too many cuts i can't picture myself doing that with any wild cat they require dominance to make them stop playing when they start hurting you i can dominate my cat not a fucking tiger that guy is a very humble beast himself,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,8D2OE2TjjWk,Comment your thoughts 💭  #fyp #tiger #tiktok #explore #shorts,,UgxAVZJNm8ERO5pwfCF4AaABAg,"This clearly shows you the fighting spirit and personality of a tiger, it doesn't give up, it even makes a turn on your right to get you, this is scary, it Plays like a house cat, it happy.",2026-02-13T10:48:50Z,https://www.youtube.com/watch?v=8D2OE2TjjWk,US,US (text signal),this clearly shows you the fighting spirit and personality of a tiger it doesn't give up it even makes a turn on your right to get you this is scary it plays like a house cat it happy,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,8D2OE2TjjWk,Comment your thoughts 💭  #fyp #tiger #tiktok #explore #shorts,,UgwwWmMhzwmTPX3M34V4AaABAg,"I had a friend who had a pet tiger about 10 years ago when I lived in Asia. His tiger was maybe 3-4  months younger than this one judging by the size.  When it put its jaw around my forearm (playing) I've never felt such much bite force in my life, it's nothing like a dog playing with you. I still have scars on my arm which I'm proud of. I wouldn't like to play with one this size ever.",2026-02-11T21:20:45Z,https://www.youtube.com/watch?v=8D2OE2TjjWk,US,Indiana,i had a friend who had a pet tiger about 10 years ago when i lived in asia his tiger was maybe 3 4 months younger than this one judging by the size when it put its jaw around my forearm playing i've never felt such much bite force in my life it's nothing like a dog playing with you i still have scars on my arm which i'm proud of i wouldn't like to play with one this size ever,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,PAAFbfhfCMs,Your cat is a tiny lion…,,UgwXJXGlsRh-xyon5694AaABAg,"I have had a few bad cat bites.  In fact, I have a white scar in a dent from a cat bite over a decade ago.  I also started to get blood poisoning from a cat bite.  The only animal I have ever been hurt worse by was falling off a horse and it was the ground that hurt me - she bucked me off.",2026-02-22T06:31:26Z,https://www.youtube.com/watch?v=PAAFbfhfCMs,US,Indiana,i have had a few bad cat bites in fact i have a white scar in a dent from a cat bite over a decade ago i also started to get blood poisoning from a cat bite the only animal i have ever been hurt worse by was falling off a horse and it was the ground that hurt me she bucked me off,Safety Concern,General Exotic Pet
YouTube,lion pet,Big Cat,j5V5PSpPSZU,When feeding Caracal VS Puma ☠️ #edit #troll #skulledit #lion #pet,,UgxgmhTRq3krELx6-5F4AaABAg,I’m tired of these 8-9 year old kids saying  “when feeding a lion💀” if you had a lion young it will see you as its dad in protect u not hurt you,2026-02-07T17:10:04Z,https://www.youtube.com/watch?v=j5V5PSpPSZU,US,Indiana,i m tired of these 8 9 year old kids saying when feeding a lion if you had a lion young it will see you as its dad in protect u not hurt you,Safety Concern,General Exotic Pet
YouTube,jaguar pet,Big Cat,u6bM5HBYufY,The Most TERRIFYING Pet Attacks On Their Owners!,Dive into the thrilling world of wildlife encounters with Animal Quests. Our channel brings you face-to-face with the most intense ...,UgwXssFg9_Io2SLnU7Z4AaABAg,Maybe people should be warned that owning an exotic animal ALWAYS ends in the human’s DEATH because they always think “he’ll never kill me.”,2026-02-24T03:17:10Z,https://www.youtube.com/watch?v=u6bM5HBYufY,US,Indiana,maybe people should be warned that owning an exotic animal always ends in the human s death because they always think he ll never kill me,Safety Concern,General Exotic Pet
YouTube,jaguar pet,Big Cat,u6bM5HBYufY,The Most TERRIFYING Pet Attacks On Their Owners!,Dive into the thrilling world of wildlife encounters with Animal Quests. Our channel brings you face-to-face with the most intense ...,Ugwkcq6_Os3gZmtRUwR4AaABAg,"I raised a rescue pit bull.  He had a wonderful life. However,  he killed every animal he could. Dogs etc. Escaping his huge fenced yard. I had him put down.",2026-02-02T23:05:41Z,https://www.youtube.com/watch?v=u6bM5HBYufY,US,US (text signal),i raised a rescue pit bull he had a wonderful life however he killed every animal he could dogs etc escaping his huge fenced yard i had him put down,Safety Concern,General Exotic Pet
YouTube,cheetah pet,Big Cat,ZTD8YtqcdBM,What If You Were Raised by Cheetahs?,,UgynewVIrnL4GS42lOl4AaABAg,Actually Cheetahs dont attack humans unless their mean but cheetahs act like cats towards him,2026-02-07T19:50:36Z,https://www.youtube.com/watch?v=ZTD8YtqcdBM,US,US (text signal),actually cheetahs dont attack humans unless their mean but cheetahs act like cats towards him,Safety Concern,General Exotic Pet
YouTube,cheetah pet,Big Cat,L_x5UzHvv8w,When the robot dog sneaks up behind the cheetah... disaster strikes!,"In this video, we explore a series of strange and totally unexpected confrontations between real animals and robotic dogs—where ...",Ugziwd9rTVDNTxxldh14AaABAg,"That group of adult male lions had curiosity but zero fear of the robot....they weren't running, and that fence was the only thing saving it from getting handled lol",2026-02-16T03:25:42Z,https://www.youtube.com/watch?v=L_x5UzHvv8w,US,US (text signal),that group of adult male lions had curiosity but zero fear of the robot they weren't running and that fence was the only thing saving it from getting handled lol,Safety Concern,General Exotic Pet
YouTube,chimpanzee pet,Primate,U_wFWvF5xMo,Pet Chimpanzee Gets Infected With Rabies and Starts Hunting Anyone Outside the Pool,"After getting bitten by a mongoose, a chimpanzee is driven crazy by rabies and starts killing every person in the house, including ...",UgzIdp2tl9wTFBet19t4AaABAg,Ben is like Cujo. They both use to be friendly pets until they were bitten by animals infected with rabies that causes them to become killers. This left their owners no choice but to put them down in order to stop their deadly rampage.,2026-02-17T15:24:49Z,https://www.youtube.com/watch?v=U_wFWvF5xMo,US,Indiana,ben is like cujo they both use to be friendly pets until they were bitten by animals infected with rabies that causes them to become killers this left their owners no choice but to put them down in order to stop their deadly rampage,Safety Concern,General Exotic Pet
YouTube,chimpanzee pet,Primate,U_wFWvF5xMo,Pet Chimpanzee Gets Infected With Rabies and Starts Hunting Anyone Outside the Pool,"After getting bitten by a mongoose, a chimpanzee is driven crazy by rabies and starts killing every person in the house, including ...",UgzN9dv--E8Ssj6dk8l4AaABAg,"Powerful, extremely intelligent and devastatingly violent if provoked + to make it interesting they're basically superhuman schizophrenics. What could go wrong.  Chimps belong in the wild and people have it coming for messing with them like a pet.  Same with orcas.",2026-02-18T04:58:03Z,https://www.youtube.com/watch?v=U_wFWvF5xMo,US,Indiana,powerful extremely intelligent and devastatingly violent if provoked to make it interesting they're basically superhuman schizophrenics what could go wrong chimps belong in the wild and people have it coming for messing with them like a pet same with orcas,Safety Concern,General Exotic Pet
YouTube,chimpanzee pet,Primate,S82r5p-tv0A,200 IQ Pet Chimp Gets Infected by a Deadly Virus and Starts Killing the Family That Raised Him,"Storyline : After returning home to Hawaii, a girl reunites with her family's super intelligent pet chimp Ben, who communicates ...",Ugx8suJRehV86ca03nR4AaABAg,You cannot ever trust to be with a wild animal you must have some restraint at all times or a goose could bite 😏 and infect you so call safe wild animal.,2026-02-14T23:53:32Z,https://www.youtube.com/watch?v=S82r5p-tv0A,US,Oregon,you cannot ever trust to be with a wild animal you must have some restraint at all times or a goose could bite and infect you so call safe wild animal,Safety Concern,General Exotic Pet
YouTube,chimpanzee pet,Primate,cIGWSli9FTQ,How to Beat the SMART CHIMPANZEE in PRIMATE,Thanks Raycon for sponsoring! Go to https://buyraycon.com/nerdopen to get 15% off. If your bozo friend's family kept a pet ...,Ugw1LWGCCPtthR3Il1t4AaABAg,"Ben didnt have rabies, the humans were infected with a rare disease that caused them to lose the ability to think critically or have any kind of self preservation, similar to the disease in planet of the apes. Ben, our hero, was attempting to contain the virus the only way he knew how. With no cure, he had only one option. . . . Well that's my theory. Otherwise, the suspension of disbelief would fold in on itself with how not a single person acted with any motivation to actually surviving an encounter with a dangerous animal.",2026-02-18T15:32:20Z,https://www.youtube.com/watch?v=cIGWSli9FTQ,US,Indiana,ben didnt have rabies the humans were infected with a rare disease that caused them to lose the ability to think critically or have any kind of self preservation similar to the disease in planet of the apes ben our hero was attempting to contain the virus the only way he knew how with no cure he had only one option well that's my theory otherwise the suspension of disbelief would fold in on itself with how not a single person acted with any motivation to actually surviving an encounter with a dangerous animal,Safety Concern,General Exotic Pet
YouTube,chimpanzee pet,Primate,cIGWSli9FTQ,How to Beat the SMART CHIMPANZEE in PRIMATE,Thanks Raycon for sponsoring! Go to https://buyraycon.com/nerdopen to get 15% off. If your bozo friend's family kept a pet ...,UgxBicA3Br8ZeZoZRQl4AaABAg,People have more urgency for when their 5 pound chihuahua is bitten by a wild animal. Could not imagine having an entire CHIMP possibly be infected and being like “eh whatever just try to do it tmr or something lol”,2026-02-21T02:15:44Z,https://www.youtube.com/watch?v=cIGWSli9FTQ,US,Oregon,people have more urgency for when their 5 pound chihuahua is bitten by a wild animal could not imagine having an entire chimp possibly be infected and being like eh whatever just try to do it tmr or something lol,Safety Concern,General Exotic Pet
